Order_ID,Customer_ID,Restaurant_Name,Cuisine,Food_Item,City,Address,Order_Date,Time_Slot,Order_Amount,Delivery_Time,Rating,Discount_Used,Is_Weekend,Year,Month,Day_of_Week,Is_Delayed,Estimated_Distance_km
ORD20628,CUST2714,Jal Mahal,Indian,Tandoori Chicken,Mysore,"3, Area 16, Mysore",2023-06-30,10:00-12:00,1541.03,44,4.5,False,False,2023,6,Friday,False,14.7
ORD20629,CUST9224,Peacock Rooftop,Continental,Steak,Jaipur,"17, Area 7, Jaipur",2023-06-07,10:00-12:00,1650.46,27,3.9,False,False,2023,6,Wednesday,False,9.0
ORD20630,CUST6690,The Corner Courtyard,Indian,Butter Chicken,Kolkata,"37, Area 16, Kolkata",2023-05-01,16:00-18:00,1186.28,65,3.7,False,False,2023,5,Monday,True,21.7
ORD20631,CUST1434,Bhatti Village,Chinese,Sweet Corn Soup,Goa,"38, Area 12, Goa",2023-05-06,12:00-14:00,799.7,105,1.3,False,True,2023,5,Saturday,True,35.0
ORD20632,CUST1162,The Mughals Dastarkhwan,Continental,Steak,Lucknow,"29, Area 15, Lucknow",2023-12-03,16:00-18:00,854.62,72,3.9,False,True,2023,12,Sunday,True,24.0
ORD20633,CUST8233,Cafe Coffee Day,Indian,Biryani,Ahmedabad,"50, Area 19, Ahmedabad",2023-06-10,16:00-18:00,1723.91,120,1.9,False,True,2023,6,Saturday,True,40.0
ORD20634,CUST5306,Pizza Meo,Indian,Rajma Chawal,Vadodara,"81, Area 20, Vadodara",2023-03-16,12:00-14:00,1560.11,24,1.2,False,False,2023,3,Thursday,False,8.0
ORD20635,CUST7714,Toit,Indian,Pani Puri,Pune,"87, Area 19, Pune",2023-05-29,18:00-20:00,495.75,85,4.5,False,False,2023,5,Monday,True,28.3
ORD20636,CUST5385,Cafe Bahar,Indian,Aloo Paratha,Hyderabad,"44, Area 4, Hyderabad",2023-04-24,18:00-20:00,1178.3,63,3.1,False,False,2023,4,Monday,True,21.0
ORD20637,CUST5034,JB’s,Indian,Idli Sambhar,Guwahati,"47, Area 2, Guwahati",2023-06-11,14:00-16:00,661.13,89,2.9,False,True,2023,6,Sunday,True,29.7
ORD20638,CUST6527,Absolute Barbecues,Indian,Pani Puri,Chennai,"46, Area 11, Chennai",2023-08-27,12:00-14:00,1076.97,34,4.1,False,True,2023,8,Sunday,False,11.3
ORD20639,CUST6401,Peshawri,Continental,Grilled Salmon,Mumbai,"31, Area 10, Mumbai",2023-09-14,10:00-12:00,1130.14,57,4.2,False,False,2023,9,Thursday,False,19.0
ORD20640,CUST6997,Zolocrust,Continental,Chicken Stroganoff,Jaipur,"14, Area 17, Jaipur",2023-08-21,20:00-22:00,1819.83,102,4.5,False,False,2023,8,Monday,True,34.0
ORD20641,CUST9828,Raju Gari Dhaba,Indian,Pani Puri,Visakhapatnam,"16, Area 24, Visakhapatnam",2023-06-27,14:00-16:00,1597.79,110,1.2,False,False,2023,6,Tuesday,True,36.7
ORD20642,CUST6087,Cafe Lota,Italian,Bruschetta,Delhi,"34, Area 23, Delhi",2023-07-13,18:00-20:00,363.32,43,2.7,False,False,2023,7,Thursday,False,14.3
ORD20643,CUST2873,Cafe Zoe,Chinese,Schezwan Rice,Mumbai,"61, Area 19, Mumbai",2023-05-22,14:00-16:00,1746.02,107,1.9,False,False,2023,5,Monday,True,35.7
ORD20644,CUST7156,Peshawri,Chinese,Chilli Chicken,Jaipur,"19, Area 24, Jaipur",2023-04-16,20:00-22:00,395.49,98,1.4,False,True,2023,4,Sunday,True,32.7
ORD20645,CUST9462,The Great Bear,Chinese,Kung Pao Chicken,Chandigarh,"43, Area 24, Chandigarh",2023-02-14,20:00-22:00,1727.25,87,2.6,False,False,2023,2,Tuesday,True,29.0
ORD20646,CUST7834,Momo I Am,Indian,Biryani,Pune,"91, Area 11, Pune",2023-03-20,12:00-14:00,686.98,109,4.0,False,False,2023,3,Monday,True,36.3
ORD20647,CUST2091,A2B,Indian,Idli Sambhar,Chennai,"6, Area 21, Chennai",2023-10-07,18:00-20:00,956.48,75,1.2,False,True,2023,10,Saturday,True,25.0
ORD20648,CUST1150,Depth N Green,Italian,Spaghetti Carbonara,Mysore,"35, Area 5, Mysore",2023-09-06,16:00-18:00,518.48,114,2.3,False,False,2023,9,Wednesday,True,38.0
ORD20649,CUST6316,Munchies,Indian,Pani Puri,Vadodara,"49, Area 17, Vadodara",2023-01-27,12:00-14:00,1238.58,80,3.6,False,False,2023,1,Friday,True,26.7
ORD20650,CUST5557,O2 – The Plant Café,Indian,Pav Bhaji,Jaipur,"81, Area 18, Jaipur",2023-08-01,16:00-18:00,1951.58,70,3.9,False,False,2023,8,Tuesday,True,23.3
ORD20651,CUST8893,Ulavacharu,Italian,Pasta Alfredo,Hyderabad,"97, Area 8, Hyderabad",2023-08-16,20:00-22:00,885.63,74,2.3,False,False,2023,8,Wednesday,True,24.7
ORD20652,CUST9653,Manek Chowk,Continental,French Onion Soup,Ahmedabad,"91, Area 5, Ahmedabad",2023-11-13,20:00-22:00,765.3,38,1.0,False,False,2023,11,Monday,False,12.7
ORD20653,CUST7809,Dharani Veg Restaurant,Chinese,Dim Sum,Visakhapatnam,"31, Area 5, Visakhapatnam",2023-03-04,10:00-12:00,644.61,61,1.7,False,True,2023,3,Saturday,True,20.3
ORD20654,CUST1071,Foresto Paradise,Continental,Grilled Salmon,Patna,"30, Area 13, Patna",2023-12-29,12:00-14:00,1127.88,113,3.6,False,False,2023,12,Friday,True,37.7
ORD20655,CUST5092,Barbeque Nation,Italian,Minestrone Soup,Ahmedabad,"21, Area 24, Ahmedabad",2023-07-23,16:00-18:00,155.98,89,4.9,False,True,2023,7,Sunday,True,29.7
ORD20656,CUST9784,The Yellow Chilli,Chinese,Kung Pao Chicken,Amritsar,"45, Area 19, Amritsar",2023-07-04,18:00-20:00,1685.05,102,1.1,False,False,2023,7,Tuesday,True,34.0
ORD20657,CUST9745,Dindigul Thalappakatti,Indian,Korma,Chennai,"95, Area 3, Chennai",2023-01-13,12:00-14:00,1001.93,49,2.7,False,False,2023,1,Friday,False,16.3
ORD20658,CUST3094,Gajalee,Italian,Margherita Pizza,Mumbai,"66, Area 2, Mumbai",2023-06-15,20:00-22:00,1165.45,64,2.2,False,False,2023,6,Thursday,True,21.3
ORD20659,CUST7026,BadeMiya,Indian,Paneer Tikka,Mumbai,"40, Area 24, Mumbai",2023-11-10,14:00-16:00,1788.36,49,4.9,False,False,2023,11,Friday,False,16.3
ORD20660,CUST2703,Whistling Duck,Italian,Panini,Chandigarh,"74, Area 6, Chandigarh",2023-11-15,18:00-20:00,1963.39,29,4.4,False,False,2023,11,Wednesday,False,9.7
ORD20661,CUST6802,Indian Coffee House,Indian,Dal Makhani,Chandigarh,"60, Area 5, Chandigarh",2023-08-02,18:00-20:00,663.81,36,1.9,False,False,2023,8,Wednesday,False,12.0
ORD20662,CUST2338,Terttulia,Chinese,Chilli Chicken,Pune,"81, Area 8, Pune",2023-09-23,10:00-12:00,1510.75,21,3.2,False,True,2023,9,Saturday,False,7.0
ORD20663,CUST6757,Sujata Mastani,Continental,Caesar Salad,Pune,"93, Area 6, Pune",2023-06-16,10:00-12:00,281.05,36,2.2,False,False,2023,6,Friday,False,12.0
ORD20664,CUST1360,Mr. Puff,Italian,Pesto Pasta,Vadodara,"78, Area 16, Vadodara",2023-09-11,18:00-20:00,266.53,57,2.0,False,False,2023,9,Monday,False,19.0
ORD20665,CUST6875,O2 Cafe De La Ville,Italian,Lasagna,Indore,"19, Area 5, Indore",2023-08-06,14:00-16:00,1493.99,72,3.4,False,True,2023,8,Sunday,True,24.0
ORD20666,CUST7419,Myomi,Italian,Cannelloni,Guwahati,"92, Area 25, Guwahati",2023-11-23,20:00-22:00,1679.91,77,1.3,False,False,2023,11,Thursday,True,25.7
ORD20667,CUST6839,Guru Kripa,Chinese,Spring Rolls,Indore,"23, Area 4, Indore",2023-11-23,12:00-14:00,782.24,77,1.1,False,False,2023,11,Thursday,True,25.7
ORD20668,CUST5839,Cappuccino Blast,Indian,Biryani,Lucknow,"32, Area 18, Lucknow",2023-05-30,20:00-22:00,1784.47,99,1.3,False,False,2023,5,Tuesday,True,33.0
ORD20669,CUST3953,Sindhi Sweets,Italian,Pesto Pasta,Chandigarh,"51, Area 20, Chandigarh",2023-12-15,12:00-14:00,764.32,50,2.6,False,False,2023,12,Friday,False,16.7
ORD20670,CUST4187,Southern Spice,Chinese,Dragon Chicken,Chennai,"11, Area 17, Chennai",2023-03-10,20:00-22:00,502.07,74,2.6,False,False,2023,3,Friday,True,24.7
ORD20671,CUST5189,Dakshin,Indian,Malai Kofta,Chennai,"27, Area 6, Chennai",2023-10-10,16:00-18:00,505.15,31,3.8,False,False,2023,10,Tuesday,False,10.3
ORD20672,CUST8145,The Steaming Mug,Chinese,Crispy Spinach,Guwahati,"95, Area 14, Guwahati",2023-02-01,12:00-14:00,1507.07,94,1.9,False,False,2023,2,Wednesday,True,31.3
ORD20673,CUST6327,Cafe Peter,Chinese,Chilli Chicken,Pune,"14, Area 7, Pune",2023-11-04,16:00-18:00,1037.3,96,3.7,False,True,2023,11,Saturday,True,32.0
ORD20674,CUST8971,Al Jawahar,Italian,Arancini,Delhi,"36, Area 20, Delhi",2023-11-05,20:00-22:00,1948.22,54,2.7,False,True,2023,11,Sunday,False,18.0
ORD20675,CUST9891,Pappi Di Hatti,Continental,Grilled Salmon,Amritsar,"89, Area 25, Amritsar",2023-05-24,16:00-18:00,843.55,53,2.2,False,False,2023,5,Wednesday,False,17.7
ORD20676,CUST7254,Vinayak Restaurant,Chinese,Manchurian,Goa,"33, Area 1, Goa",2023-12-09,16:00-18:00,1774.01,108,1.3,False,True,2023,12,Saturday,True,36.0
ORD20677,CUST1332,Dilli Haat,Indian,Pav Bhaji,Delhi,"41, Area 9, Delhi",2023-05-28,14:00-16:00,1604.44,86,3.1,False,True,2023,5,Sunday,True,28.7
ORD20678,CUST8036,Dakshinayan,Continental,Grilled Salmon,Ahmedabad,"4, Area 12, Ahmedabad",2023-07-10,12:00-14:00,1684.99,76,2.7,False,False,2023,7,Monday,True,25.3
ORD20679,CUST7315,Tandoori Night,Indian,Idli Sambhar,Vadodara,"75, Area 18, Vadodara",2023-04-23,20:00-22:00,868.28,69,1.9,False,True,2023,4,Sunday,True,23.0
ORD20680,CUST6415,The Square – Novotel,Chinese,Manchurian,Visakhapatnam,"22, Area 8, Visakhapatnam",2023-04-01,20:00-22:00,1454.21,41,1.4,False,True,2023,4,Saturday,False,13.7
ORD20681,CUST8931,Pashtun,Chinese,Chilli Chicken,Chandigarh,"21, Area 22, Chandigarh",2023-03-13,14:00-16:00,1950.87,107,1.8,False,False,2023,3,Monday,True,35.7
ORD20682,CUST3984,Dario’s,Continental,French Onion Soup,Pune,"39, Area 22, Pune",2023-09-13,14:00-16:00,505.82,20,2.1,False,False,2023,9,Wednesday,False,6.7
ORD20683,CUST2665,Bomra’s,Chinese,Hot and Sour Soup,Goa,"64, Area 14, Goa",2023-07-16,16:00-18:00,275.73,40,3.6,False,True,2023,7,Sunday,False,13.3
ORD20684,CUST5990,Guru Kripa,Italian,Cannelloni,Indore,"23, Area 4, Indore",2023-02-14,20:00-22:00,1512.63,106,2.6,False,False,2023,2,Tuesday,True,35.3
ORD20685,CUST2363,Sam’s Pizza,Chinese,Kung Pao Chicken,Ahmedabad,"79, Area 13, Ahmedabad",2023-03-21,10:00-12:00,1847.97,74,4.4,False,False,2023,3,Tuesday,True,24.7
ORD20686,CUST5379,Ellipsis,Indian,Biryani,Jaipur,"95, Area 21, Jaipur",2023-12-16,20:00-22:00,886.39,103,3.8,False,True,2023,12,Saturday,True,34.3
ORD20687,CUST2741,The Old House,Indian,Rajma Chawal,Mysore,"60, Area 4, Mysore",2023-12-10,10:00-12:00,1310.61,32,2.4,False,True,2023,12,Sunday,False,10.7
ORD20688,CUST4090,Oh! Calcutta,Indian,Dosa,Kolkata,"24, Area 5, Kolkata",2023-04-13,12:00-14:00,346.69,63,2.0,False,False,2023,4,Thursday,True,21.0
ORD20689,CUST6651,Subway,Indian,Pani Puri,Vadodara,"17, Area 22, Vadodara",2023-05-22,14:00-16:00,1291.47,61,3.4,False,False,2023,5,Monday,True,20.3
ORD20690,CUST7829,Burger Factory,Indian,Aloo Paratha,Goa,"98, Area 11, Goa",2023-04-17,12:00-14:00,1501.2,47,3.4,False,False,2023,4,Monday,False,15.7
ORD20691,CUST6119,Malaka Tuckshop,Italian,Tiramisu,Pune,"82, Area 24, Pune",2023-06-26,20:00-22:00,967.07,101,4.4,False,False,2023,6,Monday,True,33.7
ORD20692,CUST8084,Atlas Da Dhaba,Italian,Caprese Salad,Ahmedabad,"86, Area 21, Ahmedabad",2023-01-23,20:00-22:00,1339.51,115,3.7,False,False,2023,1,Monday,True,38.3
ORD20693,CUST6323,Al Jawahar,Italian,Fettuccine Alfredo,Delhi,"36, Area 20, Delhi",2023-06-04,20:00-22:00,1597.72,65,3.2,False,True,2023,6,Sunday,True,21.7
ORD20694,CUST7074,Subway,Indian,Pani Puri,Vadodara,"17, Area 22, Vadodara",2023-12-20,14:00-16:00,1306.51,70,1.6,False,False,2023,12,Wednesday,True,23.3
ORD20695,CUST2593,The Feast,Continental,Mashed Potatoes,Patna,"58, Area 24, Patna",2023-06-04,20:00-22:00,1708.5,85,3.5,False,True,2023,6,Sunday,True,28.3
ORD20696,CUST2661,Suvarna Mahal,Italian,Spaghetti Carbonara,Jaipur,"24, Area 6, Jaipur",2023-09-07,10:00-12:00,295.38,28,1.2,False,False,2023,9,Thursday,False,9.3
ORD20697,CUST8181,The Bridge,Italian,Panini,Kolkata,"69, Area 23, Kolkata",2023-08-02,12:00-14:00,1834.64,100,3.4,False,False,2023,8,Wednesday,True,33.3
ORD20698,CUST6287,Goodluck Cafe,Indian,Malai Kofta,Pune,"48, Area 3, Pune",2023-06-28,20:00-22:00,819.03,63,3.6,False,False,2023,6,Wednesday,True,21.0
ORD20699,CUST2027,Taj Krishna Hotel,Chinese,Dragon Chicken,Hyderabad,"98, Area 16, Hyderabad",2023-09-27,10:00-12:00,954.06,64,3.6,False,False,2023,9,Wednesday,True,21.3
ORD20700,CUST8947,Mising Kitchen,Chinese,Honey Chilli Potatoes,Guwahati,"67, Area 21, Guwahati",2023-09-25,16:00-18:00,1920.62,58,3.7,False,False,2023,9,Monday,False,19.3
ORD20701,CUST7279,Pista House,Indian,Tandoori Chicken,Hyderabad,"10, Area 7, Hyderabad",2023-11-22,20:00-22:00,1337.25,45,3.5,False,False,2023,11,Wednesday,False,15.0
ORD20702,CUST3806,Parikrama,Italian,Cannelloni,Delhi,"64, Area 12, Delhi",2023-08-17,16:00-18:00,1808.41,85,1.7,False,False,2023,8,Thursday,True,28.3
ORD20703,CUST9350,Vijay Chaat House,Indian,Pani Puri,Indore,"59, Area 7, Indore",2023-01-30,14:00-16:00,391.74,58,1.1,False,False,2023,1,Monday,False,19.3
ORD20704,CUST8378,Vista @ The Park,Chinese,Schezwan Rice,Visakhapatnam,"28, Area 7, Visakhapatnam",2023-09-22,18:00-20:00,374.24,112,4.1,False,False,2023,9,Friday,True,37.3
ORD20705,CUST8616,Le Arabia,Continental,Stuffed Bell Peppers,Thiruvananthapuram,"14, Area 20, Thiruvananthapuram",2023-10-08,12:00-14:00,1834.39,79,4.1,False,True,2023,10,Sunday,True,26.3
ORD20706,CUST4902,Anarkali,Continental,Herb Roasted Chicken,Patna,"43, Area 3, Patna",2023-09-29,10:00-12:00,1815.21,42,2.8,False,False,2023,9,Friday,False,14.0
ORD20707,CUST1054,Rajinder Da Dhaba,Chinese,Dragon Chicken,Delhi,"27, Area 21, Delhi",2023-08-03,12:00-14:00,1929.68,30,3.5,False,False,2023,8,Thursday,False,10.0
ORD20708,CUST7561,Atlas Da Dhaba,Chinese,Chow Mein,Ahmedabad,"86, Area 21, Ahmedabad",2023-04-28,12:00-14:00,551.9,64,3.0,False,False,2023,4,Friday,True,21.3
ORD20709,CUST3702,Flavour Restaurant,Continental,Caesar Salad,Vadodara,"8, Area 23, Vadodara",2023-09-19,20:00-22:00,171.62,21,4.6,False,False,2023,9,Tuesday,False,7.0
ORD20710,CUST5149,The Morung,Indian,Biryani,Guwahati,"97, Area 24, Guwahati",2023-07-31,12:00-14:00,1875.68,49,2.6,False,False,2023,7,Monday,False,16.3
ORD20711,CUST3994,Barbeque Nation,Italian,Tiramisu,Visakhapatnam,"57, Area 12, Visakhapatnam",2023-07-29,10:00-12:00,766.39,53,1.9,False,True,2023,7,Saturday,False,17.7
ORD20712,CUST6104,Black Lotus,Continental,Stuffed Bell Peppers,Chandigarh,"24, Area 3, Chandigarh",2023-02-01,20:00-22:00,1907.77,58,2.4,False,False,2023,2,Wednesday,False,19.3
ORD20713,CUST9403,Hotel Rahmaniya,Indian,Korma,Thiruvananthapuram,"99, Area 22, Thiruvananthapuram",2023-04-17,10:00-12:00,959.66,32,3.0,False,False,2023,4,Monday,False,10.7
ORD20714,CUST7110,Makhan Fish & Chicken Corner,Indian,Pani Puri,Amritsar,"78, Area 5, Amritsar",2023-05-07,14:00-16:00,310.42,114,2.6,False,True,2023,5,Sunday,True,38.0
ORD20715,CUST3270,Mahesh Lunch Home,Continental,Caesar Salad,Mumbai,"10, Area 18, Mumbai",2023-12-03,12:00-14:00,1993.01,75,4.4,False,True,2023,12,Sunday,True,25.0
ORD20716,CUST2501,Surjit Food Plaza,Chinese,Spring Rolls,Amritsar,"97, Area 6, Amritsar",2023-08-22,16:00-18:00,891.85,99,2.6,False,False,2023,8,Tuesday,True,33.0
ORD20717,CUST3959,Terrace Café,Chinese,Chow Mein,Ahmedabad,"17, Area 17, Ahmedabad",2023-12-18,20:00-22:00,681.61,50,1.1,False,False,2023,12,Monday,False,16.7
ORD20718,CUST7136,Pal Dhaba,Continental,Shepherd's Pie,Chandigarh,"2, Area 1, Chandigarh",2023-03-07,16:00-18:00,1314.73,25,1.2,False,False,2023,3,Tuesday,False,8.3
ORD20719,CUST9415,Drifter’s Café,Italian,Pasta Alfredo,Jaipur,"59, Area 11, Jaipur",2023-08-10,14:00-16:00,1256.81,72,3.2,False,False,2023,8,Thursday,True,24.0
ORD20720,CUST7590,Peter Cat,Continental,Garlic Bread,Kolkata,"47, Area 1, Kolkata",2023-05-02,16:00-18:00,658.36,21,2.4,False,False,2023,5,Tuesday,False,7.0
ORD20721,CUST4848,Spice Valley,Italian,Spaghetti Carbonara,Vadodara,"14, Area 15, Vadodara",2023-04-19,12:00-14:00,1483.6,98,1.3,False,False,2023,4,Wednesday,True,32.7
ORD20722,CUST8559,Trishna,Indian,Biryani,Mumbai,"79, Area 1, Mumbai",2023-04-15,20:00-22:00,1885.7,33,4.8,False,True,2023,4,Saturday,False,11.0
ORD20723,CUST6293,Vishalla,Continental,Stuffed Bell Peppers,Ahmedabad,"3, Area 4, Ahmedabad",2023-09-01,10:00-12:00,1417.53,80,1.2,False,False,2023,9,Friday,True,26.7
ORD20724,CUST2892,The Brew Room,Continental,Zucchini Fritters,Ahmedabad,"94, Area 25, Ahmedabad",2023-01-04,12:00-14:00,1739.15,54,1.3,False,False,2023,1,Wednesday,False,18.0
ORD20725,CUST2549,Vista @ The Park,Continental,Fish & Chips,Visakhapatnam,"28, Area 7, Visakhapatnam",2023-08-03,18:00-20:00,1311.49,77,3.9,False,False,2023,8,Thursday,True,25.7
ORD20726,CUST9214,Sree Arul Jyothi Veg Restaurant,Italian,Lasagna,Thiruvananthapuram,"51, Area 10, Thiruvananthapuram",2023-01-02,12:00-14:00,409.25,36,4.5,False,False,2023,1,Monday,False,12.0
ORD20727,CUST2073,Brooklyn Central,Chinese,Fried Rice,Chandigarh,"20, Area 11, Chandigarh",2023-05-25,10:00-12:00,545.02,20,2.5,False,False,2023,5,Thursday,False,6.7
ORD20728,CUST2812,The Spicy Venue,Italian,Minestrone Soup,Hyderabad,"89, Area 25, Hyderabad",2023-10-14,14:00-16:00,1476.73,62,4.3,False,True,2023,10,Saturday,True,20.7
ORD20729,CUST1293,Chokhi Dhani,Italian,Fettuccine Alfredo,Jaipur,"28, Area 9, Jaipur",2023-05-24,16:00-18:00,335.0,120,4.0,False,False,2023,5,Wednesday,True,40.0
ORD20730,CUST7506,Foresto Paradise,Continental,Garlic Bread,Patna,"30, Area 13, Patna",2023-07-15,18:00-20:00,296.74,83,2.2,False,True,2023,7,Saturday,True,27.7
ORD20731,CUST1370,Nirvana Kitchen,Italian,Pesto Pasta,Ahmedabad,"97, Area 22, Ahmedabad",2023-01-18,20:00-22:00,652.43,71,3.9,False,False,2023,1,Wednesday,True,23.7
ORD20732,CUST4354,Laxmi Mishthan Bhandar,Chinese,Hot and Sour Soup,Jaipur,"11, Area 1, Jaipur",2023-01-07,10:00-12:00,1159.67,67,4.6,False,True,2023,1,Saturday,True,22.3
ORD20733,CUST9673,Hotel Shadab,Indian,Paneer Tikka,Hyderabad,"60, Area 5, Hyderabad",2023-06-29,18:00-20:00,889.46,40,1.4,False,False,2023,6,Thursday,False,13.3
ORD20734,CUST7673,Diva - The Culinary Retreat,Italian,Lasagna,Hyderabad,"47, Area 24, Hyderabad",2023-10-12,18:00-20:00,1965.52,89,2.0,False,False,2023,10,Thursday,True,29.7
ORD20735,CUST8965,Bamboo Bay,Continental,Caesar Salad,Visakhapatnam,"50, Area 13, Visakhapatnam",2023-11-04,18:00-20:00,267.04,108,3.2,False,True,2023,11,Saturday,True,36.0
ORD20736,CUST3334,Havmor,Chinese,Veg Momos,Vadodara,"69, Area 4, Vadodara",2023-04-06,10:00-12:00,1302.21,101,2.7,False,False,2023,4,Thursday,True,33.7
ORD20737,CUST3200,Raju Gari Dhaba,Chinese,Hakka Noodles,Visakhapatnam,"16, Area 24, Visakhapatnam",2023-01-23,18:00-20:00,569.8,72,1.3,False,False,2023,1,Monday,True,24.0
ORD20738,CUST9837,Myomi,Chinese,Honey Chilli Potatoes,Guwahati,"92, Area 25, Guwahati",2023-04-16,20:00-22:00,818.74,75,3.4,False,True,2023,4,Sunday,True,25.0
ORD20739,CUST5585,Meghana Foods,Continental,Garlic Bread,Bangalore,"38, Area 24, Bangalore",2023-10-08,18:00-20:00,415.49,72,2.7,False,True,2023,10,Sunday,True,24.0
ORD20740,CUST2555,Cafe Aramane,Indian,Rogan Josh,Mysore,"42, Area 23, Mysore",2023-03-24,18:00-20:00,1284.63,28,2.4,False,False,2023,3,Friday,False,9.3
ORD20741,CUST8972,Havmor,Chinese,Spring Rolls,Vadodara,"69, Area 4, Vadodara",2023-06-03,10:00-12:00,394.88,76,4.2,False,True,2023,6,Saturday,True,25.3
ORD20742,CUST7365,Shivaji Military Hotel,Indian,Paneer Tikka,Bangalore,"94, Area 12, Bangalore",2023-11-17,10:00-12:00,1000.8,61,4.1,False,False,2023,11,Friday,True,20.3
ORD20743,CUST9580,Chhavi's Dhaba,Italian,Lasagna,Amritsar,"15, Area 24, Amritsar",2023-07-29,16:00-18:00,1098.27,78,3.6,False,True,2023,7,Saturday,True,26.0
ORD20744,CUST1406,11th Avenue Cafe Bistro,Chinese,Hot and Sour Soup,Guwahati,"74, Area 11, Guwahati",2023-04-10,12:00-14:00,1571.77,105,3.1,False,False,2023,4,Monday,True,35.0
ORD20745,CUST2507,Venkatadri Vantillu,Continental,Roast Veggies,Visakhapatnam,"95, Area 6, Visakhapatnam",2023-07-12,12:00-14:00,838.1,104,4.1,False,False,2023,7,Wednesday,True,34.7
ORD20746,CUST2724,Meghana Foods,Indian,Malai Kofta,Bangalore,"38, Area 24, Bangalore",2023-02-18,10:00-12:00,1203.06,47,2.1,False,True,2023,2,Saturday,False,15.7
ORD20747,CUST1576,The Yellow Chilli,Italian,Cannelloni,Amritsar,"45, Area 19, Amritsar",2023-02-02,12:00-14:00,1894.3,43,1.6,False,False,2023,2,Thursday,False,14.3
ORD20748,CUST8624,Mahesh Prasad,Continental,Chicken Stroganoff,Mysore,"82, Area 20, Mysore",2023-11-07,12:00-14:00,1146.58,111,4.5,False,False,2023,11,Tuesday,True,37.0
ORD20749,CUST9301,Little Italy,Continental,Fish & Chips,Visakhapatnam,"43, Area 23, Visakhapatnam",2023-12-28,18:00-20:00,175.75,69,3.0,False,False,2023,12,Thursday,True,23.0
ORD20750,CUST8642,The Gallery,Italian,Bruschetta,Visakhapatnam,"22, Area 16, Visakhapatnam",2023-10-27,16:00-18:00,676.85,49,1.6,False,False,2023,10,Friday,False,16.3
ORD20751,CUST2940,Sunny's,Italian,Pesto Pasta,Bangalore,"92, Area 13, Bangalore",2023-03-15,16:00-18:00,468.83,57,2.6,False,False,2023,3,Wednesday,False,19.0
ORD20752,CUST5232,Oyster Bay,Indian,Rajma Chawal,Mysore,"25, Area 6, Mysore",2023-12-20,18:00-20:00,1446.16,109,1.4,False,False,2023,12,Wednesday,True,36.3
ORD20753,CUST7597,The Feast,Chinese,Dragon Chicken,Patna,"58, Area 24, Patna",2023-09-18,20:00-22:00,1766.5,62,3.2,False,False,2023,9,Monday,True,20.7
ORD20754,CUST6335,Effingut Brewerkz,Italian,Lasagna,Pune,"25, Area 21, Pune",2023-12-20,14:00-16:00,713.66,42,1.5,False,False,2023,12,Wednesday,False,14.0
ORD20755,CUST3468,The Only Place,Continental,Garlic Bread,Bangalore,"73, Area 4, Bangalore",2023-07-19,12:00-14:00,1377.8,70,3.1,False,False,2023,7,Wednesday,True,23.3
ORD20756,CUST5808,The Flour Works,Continental,Herb Roasted Chicken,Pune,"51, Area 17, Pune",2023-04-19,12:00-14:00,1341.21,25,2.9,False,False,2023,4,Wednesday,False,8.3
ORD20757,CUST6341,Terrace Café,Chinese,Chow Mein,Ahmedabad,"17, Area 17, Ahmedabad",2023-04-12,20:00-22:00,566.07,84,4.6,False,False,2023,4,Wednesday,True,28.0
ORD20758,CUST2228,22nd Parallel,Italian,Bruschetta,Vadodara,"97, Area 6, Vadodara",2023-07-21,16:00-18:00,1871.51,115,3.9,False,False,2023,7,Friday,True,38.3
ORD20759,CUST4366,The Creative Kitchen,Chinese,Crispy Spinach,Indore,"32, Area 16, Indore",2023-08-30,18:00-20:00,1072.8,80,2.0,False,False,2023,8,Wednesday,True,26.7
ORD20760,CUST5301,Villa Maya,Chinese,Chow Mein,Thiruvananthapuram,"48, Area 3, Thiruvananthapuram",2023-09-23,16:00-18:00,154.7,33,2.2,False,True,2023,9,Saturday,False,11.0
ORD20761,CUST4940,Vidyarthi Bhavan,Indian,Rogan Josh,Bangalore,"92, Area 2, Bangalore",2023-11-14,14:00-16:00,1681.6,91,3.7,False,False,2023,11,Tuesday,True,30.3
ORD20762,CUST2645,11th Avenue Cafe Bistro,Continental,Grilled Chicken,Guwahati,"74, Area 11, Guwahati",2023-07-08,16:00-18:00,1036.45,103,2.5,False,True,2023,7,Saturday,True,34.3
ORD20763,CUST2580,Cafe Terazza,Italian,Arancini,Indore,"84, Area 20, Indore",2023-05-17,12:00-14:00,801.48,72,4.1,False,False,2023,5,Wednesday,True,24.0
ORD20764,CUST1353,Soul to Soil,Indian,Biryani,Ahmedabad,"45, Area 20, Ahmedabad",2023-10-19,20:00-22:00,970.02,110,4.7,False,False,2023,10,Thursday,True,36.7
ORD20765,CUST7057,Naushijaan,Indian,Dosa,Lucknow,"1, Area 25, Lucknow",2023-11-21,16:00-18:00,1186.94,54,2.1,False,False,2023,11,Tuesday,False,18.0
ORD20766,CUST3081,Barbeque Nation,Chinese,Spring Rolls,Kolkata,"16, Area 8, Kolkata",2023-10-19,16:00-18:00,744.56,81,1.9,False,False,2023,10,Thursday,True,27.0
ORD20767,CUST5070,Johny Hot Dog,Italian,Bruschetta,Indore,"73, Area 3, Indore",2023-05-25,12:00-14:00,552.87,46,2.6,False,False,2023,5,Thursday,False,15.3
